"start","end","deviceid","G1:note1","G1:note2","Assessment:Date","Assessment:Are_you_the_head_of_the_HH","Assessment:able_to_speak_for_the_head_of_HH","Assessment:registered_refugee","Assessment:note3","Assessment:G_Interviewee:householdsize","Assessment:G_Interviewee:pa_gender","Assessment:G_Interviewee:pa_agecohort","Assessment:G_Interviewee:ArrivalDate","Assessment:G_Interviewee:Location1","Assessment:G_Interviewee:Accom","Assessment:G_Interviewee:other_Accom","Assessment:G_Interviewee:Ac_SmartPhone","Assessment:G_Interviewee:Pb_SmartPhone","Assessment:G_Interviewee:other_Pb_SmartPhone","Assessment:G_Information:InformationSource","Assessment:G_Information:GI_1:Ac_television","Assessment:G_Information:GI_1:Informationtelevisio","Assessment:G_Information:GI_1:InformationSpend_tel","Assessment:G_Information:GI_1:InformationTrust_tel","Assessment:G_Information:GI_2:Ac_mobileservices","Assessment:G_Information:GI_2:InformationSpend_mob","Assessment:G_Information:GI_2:InformationTrust_mob","Assessment:G_Information:GI_3:Informationinternet","Assessment:G_Information:GI_3:InformationSpend_int","Assessment:G_Information:GI_3:InformationTrust_int","Assessment:G_Information:GI_4:Informationfacebook","Assessment:G_Information:GI_4:InformationSpend_fac","Assessment:G_Information:GI_4:InformationTrust_fac","Assessment:G_Information:GI_5:InformationTwitter","Assessment:G_Information:GI_5:InformationSpend_twi","Assessment:G_Information:GI_5:InformationTrust_twi","Assessment:G_Information:GI_6:InformationSpend_lea","Assessment:G_Information:GI_6:InformationTrust_lea","Assessment:G_Information:GI_7:InformationSpend_new","Assessment:G_Information:GI_7:InformationTrust_new","Assessment:G_Information:GI_8:InformationSpend_not","Assessment:G_Information:GI_8:InformationTrust_not","Assessment:G_Information:GI_9:Ac_Radio","Assessment:G_Information:GI_9:informationradio","Assessment:G_Information:GI_9:InformationSpend_rad","Assessment:G_Information:GI_9:InformationTrust_rad","Assessment:G_Information:GI_10:InformationSpend_fri","Assessment:G_Information:GI_10:InformationTrust_fri","Assessment:G_Information:GI_11:InformationSpend_com","Assessment:G_Information:GI_11:InformationTrust_com","Assessment:G_Information:GI_12:InformationSpend_rel","Assessment:G_Information:GI_12:InformationTrust_rel","Assessment:G_Information:GI_13:InformationSpend_off","Assessment:G_Information:GI_13:InformationTrust_off","Assessment:G_Information:Ac_Unhcr","Assessment:G_Information:Whichcounsel","Assessment:G_Information:GI_14:InformationSpend_uns","Assessment:G_Information:GI_14:InformationTrust_uns","Assessment:G_Information:GI_15:InformationSpend_NGO","Assessment:G_Information:GI_15:InformationTrust_NGO","Assessment:G_Information:GI_16:InformationSpend_cen","Assessment:G_Information:GI_16:InformationTrust_Cen","Assessment:G_Information:GI_17:Informationspend_fil","Assessment:G_Information:GI_17:Informationtrust_fil","Assessment:G_Information:GI_18:other_InformationSource","Assessment:G_Information:GI_18:InformationSpend_oth","Assessment:G_Information:GI_18:InformationTrust_oth","Assessment:G_Information_needs:Issues","Assessment:G_Information_needs:other_Issues","Assessment:G_Information_needs:Ac_aidregistrati","Assessment:G_Information_needs:Pb_aidregistration","Assessment:G_Information_needs:other_Pb_aidregistration","Assessment:G_Information_needs:Ac_MoIcards","Assessment:G_Information_needs:Pb_MoIcards","Assessment:G_Information_needs:Ac_missingmember","Assessment:G_Information_needs:Pb_missingmember","Assessment:G_Information_needs:other_Pb_missingmember","Assessment:G_Information_needs:Ac_foodassist","Assessment:G_Information_needs:Pb_foodassist","Assessment:G_Information_needs:other_Pb_foodassist","Assessment:G_Information_needs:Ac_waterassist","Assessment:G_Information_needs:Pb_waterassist","Assessment:G_Information_needs:other_Pb_waterassist","Assessment:G_Information_needs:Ac_shelter","Assessment:G_Information_needs:Pb_shelter","Assessment:G_Information_needs:other_Pb_shelter","Assessment:G_Information_needs:Ac_winter","Assessment:G_Information_needs:Pb_winter","Assessment:G_Information_needs:other_Pb_winter","Assessment:G_Information_needs:Ac_health","Assessment:G_Information_needs:Pb_health","Assessment:G_Information_needs:other_Pb_health","Assessment:G_Information_needs:Ac_document","Assessment:G_Information_needs:Pb_document","Assessment:G_Information_needs:other_Pb_document","Assessment:G_Information_needs:Ac_aidcontact","Assessment:G_Information_needs:Pb_aidcontact","Assessment:G_Information_needs:other_Pb_aidcontact","Assessment:G_Information_needs:Ac_income","Assessment:G_Information_needs:Pb_income","Assessment:G_Information_needs:other_Pb_income","Assessment:G_Information_needs:Ac_membercomm","Assessment:G_Information_needs:Pb_membercomm","Assessment:G_Information_needs:other_Pb_membercomm","Assessment:G_Information_needs:Ac_servicesforyourch","Assessment:G_Information_needs:Pb_servicesforyourch","Assessment:G_Information_needs:other_Pb_servicesforyourch","Assessment:G_Information_needs:Ac_insecurity","Assessment:G_Information_needs:Pb_insecurity","Assessment:G_Information_needs:other_Pb_insecurity","Assessment:G_Information_needs:Ac_return","Assessment:G_Information_needs:Pb_return","Assessment:G_Information_needs:other_Pb_return","Assessment:G_Information_needs:Ac_leavecamp","Assessment:G_Information_needs:Pb_leavecamp","Assessment:G_Information_needs:Ac_civil","Assessment:G_Information_needs:Pb_civil","Assessment:G_Information_needs:other_Pb_civil","Assessment:G_Information_needs:Ac_servicesdisabilit","Assessment:G_Information_needs:Pb_servicesdisabilit","Assessment:G_Information_needs:other_Pb_servicesdisabilit","Assessment:G_Information_needs:Ac_news","Assessment:G_Information_needs:Pb_news","Assessment:G_Information_needs:Ac_work","Assessment:G_Information_needs:Pb_work","Assessment:G_Information_needs:Ac_cashassistance","Assessment:G_Information_needs:Pb_cashassistance","Assessment:G_Information_needs:Ac_Resettlement","Assessment:G_Information_needs:Pb_resettlement","Assessment:G_Information_needs:InfoChannel","Assessment:G_Information_needs:other_InfoChannel","Assessment:G_Complaint:Complaint","Assessment:G_Complaint:G_Complaint_1:ComplaintMecanism","Assessment:G_Complaint:G_Complaint_1:other_ComplaintMecanism","Assessment:G_Complaint:G_Complaint_1:ComplaintIssues","Assessment:G_Complaint:G_Complaint_1:other_ComplaintIssues","Assessment:G_Complaint:G_Complaint_1:ComplaintFollow","Assessment:G_Complaint:NoFollow","Assessment:G_Complaint:SocialNetwork","Assessment:G_Complaint:ComplaintMechanismIf","Assessment:G_Complaint:ComplaintIssuesIf","Assessment:G_Complaint:other_ComplaintIssuesIf","Assessment:G_Complaint:Ac_AidOrganisations","Assessment:G_Complaint:Ac_AidOrganIf","Assessment:G_Complaint:Ac_SocialNetworkIf","Assessment:geopoint:Latitude","Assessment:geopoint:Longitude","Assessment:geopoint:Altitude","Assessment:geopoint:Accuracy","meta:instanceID"
"Thu May 29 12:32:56 UTC 2014","Thu May 29 12:36:11 UTC 2014","358268054475471","null","null","Thu May 29 00:00:00 UTC 2014","yes","null","yes","null","3","Female","Between_18_and_35","Tue May 29 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","yes","Android","null","Internet_news","","null","null","null","","null","null","درعا البلد","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","How_to_leave_the_camp","null","null","","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","yes","I_can_not_find_the_information","null","","null","null","","null","null","","null","","null","","null","","Friends_and_Family","null","Yes_frequently","Cash_assistance","null","Face_to_face_meeting_with_aid_organisation_employees","null","yes","null","null","","","null","null","null","null","32.2997271343","36.3257221742","728.6168955657","6.0000000000","uuid:5e2e54ae-15cb-4aa1-bb61-a56ec21345a5"
"Thu May 29 12:37:28 UTC 2014","Thu May 29 12:43:12 UTC 2014","358268054475471","null","null","Thu May 29 00:00:00 UTC 2014","yes","null","yes","null","11","Male","Between_36_and_59","Tue May 29 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","yes","Android","null","Other_Humanitarian_Workers_NGOs_CBOs","","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","Once_a_week","Fully","null","null","null","null","null","null","null","How_to_contact_aid_providers","null","null","","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","yes","I_can_not_find_the_information I_do_not_know_where_to_search","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Health_Centres_Schools_Community_Centres","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2994120289","36.3263024211","686.4831761030","8.0000000000","uuid:74dd5d5d-9eb8-4752-8bb6-c02bb67b45e6"
"Thu May 29 12:46:47 UTC 2014","Thu May 29 12:51:32 UTC 2014","358268054475471","null","null","Thu May 29 00:00:00 UTC 2014","yes","null","yes","null","4","Female","Between_18_and_35","Wed May 29 00:00:00 UTC 2013","Zaatari_Camp","Caravan Tent","null","no","","null","Television","International","قنوات السورية","More_than_once_a_day","Moderately_because_its_not_an_official_source","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","PROTECTION_Information_on_missing_family_members","null","null","","null","null","","yes","I_do_not_know_where_to_search","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Friends_and_Family Community_Leaders","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2991158550","36.3260336752","693.9704808940","6.0000000000","uuid:8f5878c0-1a40-42ee-b355-722afc5cba33"
"Wed May 28 06:36:36 UTC 2014","Wed May 28 06:50:47 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","7","Female","Between_36_and_59","Wed Sep 26 00:00:00 UTC 2012","Zaatari_Camp","Caravan Tent","null","no","","null","Television Mobile Notice_Board_or_Poster Leaflets Religious_Institutions_Mosque_Church_etc","Jordanian Programs_from_your_country_of_origin International","الاخبار","More_than_once_a_day","Moderately_because_I_can_not_verify_it","Voice_Call","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","null","null","null","Once_a_week","Not_at_all_because_its_not_an_independant_source","null","null","Not_more_than_once_a_month","Moderately_because_I_can_not_verify_it","","null","null","null","null","null","null","null","Once_a_week","Fully","null","null","","","null","null","null","null","null","null","null","null","null","null","null","REGISTRATION_UNHCR_registration HEALTH_Where_to_access_existing_health_services","null","yes","I_can_not_find_the_information Access_to_information_is_restricted","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","Yes_but_only_sometimes","Disability_services","null","UNHCR_Info_Line","null","no","لان مفوضيتم برا المخيم","null","","","null","null","null","null","32.3004177739","36.3162661224","683.0640825563","4.0000000000","uuid:ee7e6f21-3b59-4a33-b463-f96b38c4d858"
"Wed May 28 06:55:00 UTC 2014","Wed May 28 07:01:14 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","6","Male","Between_36_and_59","Fri Dec 14 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","الاخبار","More_than_once_a_day","Moderately_because_I_can_not_verify_it","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_independant_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","WASH_How_to_benefit_from_WASH_assistance SHELTER_How_to_benefit_from_caravans_or_shelter_maintenance_programs","null","null","","null","null","","null","","null","null","","null","yes","I_can_not_find_the_information","null","yes","I_requested_the_information_but_never_received_it","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","No_I_do_not_know_how_to_do_it","","null","","null","null","null","null","Health_services Water_and_Sanitation","Telephone_call_for_UNHCRs_implementing_partners_or_other_NGOs Face_to_face_meeting_with_aid_organisation_employees","null","null","null","null","32.2999817590","36.3173679478","670.7493532677","6.0000000000","uuid:6a7ff86d-c8c2-4501-a0ac-296fa5caad95"
"Wed May 28 07:07:32 UTC 2014","Wed May 28 07:15:38 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","3","Male","Over_60","Sat Jan 12 00:00:00 UTC 2013","Zaatari_Camp","Caravan","null","yes","Android","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","نشرة الاخبار","Once_day","Fully","Voice_Call","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","FOOD_How_to_benefit_from_existing_food_assistance_programs_such_as_WFP_Vouchers SHELTER_How_to_benefit_from_caravans_or_shelter_maintenance_programs SHELTER_Information_on_winterization","null","null","","null","null","","null","","null","no","","null","null","","null","yes","I_can_not_find_the_information","null","yes","Access_to_information_is_restricted","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Mobile","null","No_I_do_not_know_how_to_do_it","","null","","null","null","null","null","Shelter_problems","Through_community_gatherings_and_community_leaders","null","null","null","null","32.2997905500","36.3178833724","681.3337660743","6.0000000000","uuid:b7bdb9af-527f-437a-8258-12c17354bc91"
"Wed May 28 07:16:55 UTC 2014","Wed May 28 07:23:34 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","yes","yes","null","8","Male","Between_18_and_35","Sat Jan 28 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","no","","null","Television Mobile Friends_and_Family","Jordanian Programs_from_your_country_of_origin International","الاخبار","More_than_once_a_day","Moderately_because_its_not_an_official_source","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_official_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","WASH_How_to_benefit_from_WASH_assistance SHELTER_Information_on_winterization","null","null","","null","null","","null","","null","null","","null","no","","null","null","","null","yes","I_approached_the_help_desk_but_it_was_too_crowded_and_I_could_not_wait","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","Yes_but_only_sometimes","Water_and_Sanitation","null","Through_community_gatherings_and_community_leaders","null","yes","null","null","","","null","null","null","null","32.2997953980","36.3183453226","694.7315103021","6.0000000000","uuid:88ad50cb-0194-47d7-91cb-5d5642d1a966"
"Wed May 28 07:24:49 UTC 2014","Wed May 28 07:32:22 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","7","Male","Between_36_and_59","Mon Jan 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan","null","no","","null","Television Mobile Friends_and_Family Health_Centres_Schools_Community_Centres","Jordanian Programs_from_your_country_of_origin International","لا يوجد شي محدد","More_than_once_a_day","Moderately_because_its_not_an_independant_source","Voice_Call","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","WASH_How_to_benefit_from_WASH_assistance","null","null","","null","null","","null","","null","null","","null","yes","I_do_not_know_where_to_search","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","Yes_but_only_sometimes","Water_and_Sanitation","null","Through_community_gatherings_and_community_leaders","null","no","لا يوجد متابعه","null","","","null","null","null","null","32.2996483123","36.3188369094","658.1164144768","8.0000000000","uuid:aa08e568-d947-447c-8621-3953c4ecb19c"
"Wed May 28 07:56:30 UTC 2014","Wed May 28 08:08:05 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","3","Female","Between_18_and_35","Tue Aug 28 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","yes","Android","null","Television Mobile Friends_and_Family","Jordanian Programs_from_your_country_of_origin International","الاتجاه المعاكس","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_official_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","WASH_How_to_benefit_from_WASH_assistance HEALTH_Where_to_access_existing_health_services News_on_your_country_of_origin","null","null","","null","null","","null","","null","null","","null","no","","null","null","","null","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","no","","null","","null","","null","","Mobile","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2988186007","36.3183202237","658.6501898421","8.0000000000","uuid:be935163-6da0-4115-9303-09947c28396e"
"Wed May 28 08:09:32 UTC 2014","Wed May 28 08:14:00 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","yes","yes","null","9","Male","Between_18_and_35","Tue Aug 28 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","yes","Android","null","Mobile","","null","null","null","Voice_Call SMS_or_Whatsapp Smart_phone_services_Internet_Apps","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","FOOD_How_to_benefit_from_existing_food_assistance_programs_such_as_WFP_Vouchers WASH_How_to_benefit_from_WASH_assistance","null","null","","null","null","","null","","null","no","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2991538330","36.3177906517","676.7341479043","4.0000000000","uuid:1d64a8b0-33ee-490f-ae1e-801737cda32f"
"Wed May 28 08:16:43 UTC 2014","Wed May 28 08:21:54 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","6","Female","Between_36_and_59","Tue May 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","اخباار","More_than_once_a_day","Fully","Voice_Call Smart_phone_services_Internet_Apps","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","WASH_How_to_benefit_from_WASH_assistance SHELTER_Information_on_winterization","null","null","","null","null","","null","","null","null","","null","yes","I_can_not_find_the_information","null","null","","null","yes","Information_is_not_available","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television","null","Yes_but_only_sometimes","Water_and_Sanitation","null","Face_to_face_meeting_with_aid_organisation_employees","null","yes","null","null","","","null","null","null","null","32.2990668782","36.3163627321","665.9592772385","8.0000000000","uuid:ef5db705-1b16-4a42-9f6a-2924a0958b6a"
"Wed May 28 08:26:49 UTC 2014","Wed May 28 08:33:35 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","7","Female","Between_18_and_35","Tue May 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","الجزيره","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_independant_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","HEALTH_Where_to_access_existing_health_services","null","null","","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","yes","I_do_not_know_where_to_search","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","Rarely","Health_services","null","Through_community_gatherings_and_community_leaders","null","yes","null","null","","","null","null","null","null","32.2989710426","36.3161005424","555.8990974060","8.0000000000","uuid:ae7aebe4-2eb5-4485-9588-0f33d504c728"
"Wed May 28 09:00:18 UTC 2014","Wed May 28 09:04:52 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","yes","yes","null","8","Male","Between_36_and_59","Thu Mar 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan Tent","null","yes","Android","null","Mobile","","null","null","null","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_official_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","FOOD_How_to_benefit_from_existing_food_assistance_programs_such_as_WFP_Vouchers PROTECTION_How_to_communicate_with_family_members_outside_of_the_camp","null","null","","null","null","","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Mobile","null","Yes_but_only_sometimes","Water_and_Sanitation","null","Through_community_gatherings_and_community_leaders","null","yes","null","null","","","null","null","null","null","32.2853978561","36.3282738872","698.9176535174","8.0000000000","uuid:f46d6ff5-d8ab-470e-ba41-c47169a57e72"
"Wed May 28 09:05:32 UTC 2014","Wed May 28 09:09:48 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","yes","yes","null","4","Female","Between_18_and_35","Sat Dec 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan Tent","null","no","","null","Television Mobile Friends_and_Family","Jordanian Programs_from_your_country_of_origin International","الاخبار","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Moderately_because_its_not_an_official_source","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","More_than_once_a_day","Moderately_because_its_not_an_official_source","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","FOOD_How_to_benefit_from_existing_food_assistance_programs_such_as_WFP_Vouchers WASH_How_to_benefit_from_WASH_assistance","null","null","","null","null","","null","","null","no","","null","yes","I_requested_the_information_but_never_received_it","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Mobile","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2849963441","36.3281372014","698.2797729367","6.0000000000","uuid:bcfca121-5dbb-46c5-9888-b6324893bd51"
"Wed May 28 09:24:49 UTC 2014","Wed May 28 09:31:39 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","yes","yes","null","6","Female","Between_36_and_59","Sun Apr 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan Tent","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","الجزيره","More_than_once_a_day","Moderately_because_its_not_an_official_source","Voice_Call","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","Services_for_persons_with_disabilities","null","null","","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","yes","I_can_not_find_the_information","null","null","","null","","null","","null","","Mobile","null","Rarely","Food_including_ration_cards_for_camp_settings","null","Face_to_face_meeting_with_aid_organisation_employees","null","no","اهمال","null","","","null","null","null","null","32.2853334420","36.3298932642","690.2796407201","6.0000000000","uuid:3cdd6f6d-7aa1-497b-8906-ea1ba62d971e"
"Wed May 28 11:23:50 UTC 2014","Wed May 28 11:41:30 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","2","Male","Between_36_and_59","Sat Jan 28 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","سوريا الحر","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","HEALTH_Where_to_access_existing_health_services","null","null","","null","null","","null","","null","null","","null","null","","null","null","","null","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","Rarely","Health_services Food_including_ration_cards_for_camp_settings","null","Face_to_face_meeting_with_aid_organisation_employees","null","yes","null","null","","","null","null","null","null","32.2875917401","36.3299967438","688.7266709207","6.0000000000","uuid:3f54a3f1-e34e-409e-b527-6a7f7b62a507"
"Wed May 28 11:43:22 UTC 2014","Wed May 28 11:53:06 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","no","no","yes","null","5","Female","Over_60","Mon Jan 28 00:00:00 UTC 2013","Zaatari_Camp","Caravan Tent","null","yes","Android","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","المستقله","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Moderately_because_I_can_not_verify_it","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","FOOD_How_to_benefit_from_existing_food_assistance_programs_such_as_WFP_Vouchers PROTECTION_How_to_communicate_with_family_members_outside_of_the_camp","null","null","","null","null","","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","no","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","No_never_needed_it","","null","","null","null","null","null","","","null","null","null","null","32.2889178146","36.3306756155","668.8255673490","6.0000000000","uuid:24757892-d4f4-41f4-a226-05ef67b2af88"
"Wed May 28 11:53:20 UTC 2014","Wed May 28 12:02:29 UTC 2014","357080059228453","null","null","Wed May 28 00:00:00 UTC 2014","yes","null","yes","null","4","Female","Between_18_and_35","Mon May 28 00:00:00 UTC 2012","Zaatari_Camp","Caravan","null","no","","null","Television Mobile","Jordanian Programs_from_your_country_of_origin International","العربيه","More_than_once_a_day","Fully","Voice_Call","More_than_once_a_day","Fully","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","null","null","null","null","null","null","null","null","null","null","null","","","null","null","null","null","null","null","null","null","null","null","null","PROTECTION_Information_on_missing_family_members","null","null","","null","null","","yes","Information_is_not_available","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","null","","null","","null","null","","null","null","","null","","null","","null","","Television Mobile","null","No_I_do_not_know_how_to_do_it","","null","","null","null","null","null","Health_services Water_and_Sanitation","Social_Networks","null","null","null","null","32.2890460112","36.3307830339","681.9552652685","8.0000000000","uuid:c83c9c9c-814c-4c01-9734-dc00e6ac8465"
